"id_location";"id_client";"code_client";"prenom";"nom";"email";"id_ville";"ville";"id_pays";"pays";"code_pays";"id_temps";"date_location";"annee";"mois";"jour";"trimestre";"id_contenu";"id_categorie_film";"id_langue_film";"acteur_principal";"date_retour";"montant"
23016;34;R34S38;REBECCA;SCOTT;REBECCA.SCOTT@sakilacustomer.org;284;Kurashiki;50;Japan;"3793";23016;2022-08-18;2022;8;18;3;23016;6;1;141;20220822;0.99
23019;34;R34S38;REBECCA;SCOTT;REBECCA.SCOTT@sakilacustomer.org;284;Kurashiki;50;Japan;"3793";23019;2022-08-21;2022;8;21;3;23019;14;1;174;20220826;5.99
23022;35;V35G39;VIRGINIA;GREEN;VIRGINIA.GREEN@sakilacustomer.org;544;Toulouse;34;France;"1B41";23022;2022-08-02;2022;8;2;3;23022;11;1;162;20220812;7.99
23027;35;V35G39;VIRGINIA;GREEN;VIRGINIA.GREEN@sakilacustomer.org;544;Toulouse;34;France;"1B41";23027;2022-08-21;2022;8;21;3;23027;14;1;181;20220824;2.99
23029;36;K36A40;KATHLEEN;ADAMS;KATHLEEN.ADAMS@sakilacustomer.org;31;Arak;46;Iran;"37F2";23029;2022-08-01;2022;8;1;3;23029;10;1;98;20220807;2.99
23034;36;K36A40;KATHLEEN;ADAMS;KATHLEEN.ADAMS@sakilacustomer.org;31;Arak;46;Iran;"37F2";23034;2022-08-17;2022;8;17;3;23034;2;1;87;20220821;4.99
23036;36;K36A40;KATHLEEN;ADAMS;KATHLEEN.ADAMS@sakilacustomer.org;31;Arak;46;Iran;"37F2";23036;2022-08-20;2022;8;20;3;23036;3;1;99;20220828;1.99
23042;37;P37B41;PAMELA;BAKER;PAMELA.BAKER@sakilacustomer.org;362;Nanyang;23;China;C5FF;23042;2022-08-19;2022;8;19;3;23042;10;1;91;20220826;7.99
23048;37;P37B41;PAMELA;BAKER;PAMELA.BAKER@sakilacustomer.org;362;Nanyang;23;China;C5FF;23048;2022-08-21;2022;8;21;3;23048;10;1;190;20220825;2.99
23057;38;M38G42;MARTHA;GONZALEZ;MARTHA.GONZALEZ@sakilacustomer.org;115;Chisinau;61;Moldova;FCDF;23057;2022-08-18;2022;8;18;3;23057;9;1;71;20220822;1.99
23058;38;M38G42;MARTHA;GONZALEZ;MARTHA.GONZALEZ@sakilacustomer.org;115;Chisinau;61;Moldova;FCDF;23058;2022-08-21;2022;8;21;3;23058;9;1;124;20220826;4.99
23060;38;M38G42;MARTHA;GONZALEZ;MARTHA.GONZALEZ@sakilacustomer.org;115;Chisinau;61;Moldova;FCDF;23060;2022-08-21;2022;8;21;3;23060;4;1;7;20220828;6.99
23067;39;D39N43;DEBRA;NELSON;DEBRA.NELSON@sakilacustomer.org;569;Vila Velha;15;Brazil;CD6C;23067;2022-08-18;2022;8;18;3;23067;1;1;98;20220823;0.99
23069;39;D39N43;DEBRA;NELSON;DEBRA.NELSON@sakilacustomer.org;569;Vila Velha;15;Brazil;CD6C;23069;2022-08-19;2022;8;19;3;23069;3;1;112;20220827;7.99
23072;40;A40C44;AMANDA;CARTER;AMANDA.CARTER@sakilacustomer.org;353;Nador;62;Morocco;"8A3D";23072;2022-08-17;2022;8;17;3;23072;1;1;7;20220820;0.99
23076;40;A40C44;AMANDA;CARTER;AMANDA.CARTER@sakilacustomer.org;353;Nador;62;Morocco;"8A3D";23076;2022-08-19;2022;8;19;3;23076;2;1;38;20220828;6.99
23077;40;A40C44;AMANDA;CARTER;AMANDA.CARTER@sakilacustomer.org;353;Nador;62;Morocco;"8A3D";23077;2022-08-19;2022;8;19;3;23077;10;1;148;20220822;0.99
23089;42;C42P46;CAROLYN;PEREZ;CAROLYN.PEREZ@sakilacustomer.org;394;Pak Kret;94;Thailand;DF14;23089;2022-08-01;2022;8;1;3;23089;1;1;5;20220804;2.99
23090;42;C42P46;CAROLYN;PEREZ;CAROLYN.PEREZ@sakilacustomer.org;394;Pak Kret;94;Thailand;DF14;23090;2022-08-01;2022;8;1;3;23090;11;1;117;20220808;2.99
23110;45;J45P49;JANET;PHILLIPS;JANET.PHILLIPS@sakilacustomer.org;27;Antofagasta;22;Chile;EAF9;23110;2022-08-01;2022;8;1;3;23110;3;1;88;20220807;6.99
23116;45;J45P49;JANET;PHILLIPS;JANET.PHILLIPS@sakilacustomer.org;27;Antofagasta;22;Chile;EAF9;23116;2022-08-19;2022;8;19;3;23116;10;1;72;20220828;3.99
23119;45;J45P49;JANET;PHILLIPS;JANET.PHILLIPS@sakilacustomer.org;27;Antofagasta;22;Chile;EAF9;23119;2022-08-23;2022;8;23;3;23119;6;1;186;20220901;10.99
23122;46;C46C50;CATHERINE;CAMPBELL;CATHERINE.CAMPBELL@sakilacustomer.org;343;Moscow;80;Russian Federation;F3B2;23122;2022-08-01;2022;8;1;3;23122;13;1;177;20220808;4.99
23131;46;C46C50;CATHERINE;CAMPBELL;CATHERINE.CAMPBELL@sakilacustomer.org;343;Moscow;80;Russian Federation;F3B2;23131;2022-08-21;2022;8;21;3;23131;3;1;143;20220828;4.99
23140;47;F47P51;FRANCES;PARKER;FRANCES.PARKER@sakilacustomer.org;247;Juazeiro do Norte;15;Brazil;CD6C;23140;2022-08-18;2022;8;18;3;23140;3;1;109;20220827;7.99
23152;49;J49E53;JOYCE;EDWARDS;JOYCE.EDWARDS@sakilacustomer.org;237;Jedda;82;Saudi Arabia;"36A3";23152;2022-08-21;2022;8;21;3;23152;2;1;136;20220826;2.99
23153;50;D50C54;DIANE;COLLINS;DIANE.COLLINS@sakilacustomer.org;379;Omdurman;89;Sudan;"64DB";23153;2022-08-01;2022;8;1;3;23153;2;1;112;20220801;4.99
23159;50;D50C54;DIANE;COLLINS;DIANE.COLLINS@sakilacustomer.org;379;Omdurman;89;Sudan;"64DB";23159;2022-08-22;2022;8;22;3;23159;12;1;109;20220827;2.99
23165;51;A51S55;ALICE;STEWART;ALICE.STEWART@sakilacustomer.org;171;Fontana;103;United States;C5AB;23165;2022-08-02;2022;8;2;3;23165;1;1;134;20220809;2.99
23175;51;A51S55;ALICE;STEWART;ALICE.STEWART@sakilacustomer.org;171;Fontana;103;United States;C5AB;23175;2022-08-21;2022;8;21;3;23175;1;1;143;20220824;4.99
23178;52;J52S56;JULIE;SANCHEZ;JULIE.SANCHEZ@sakilacustomer.org;1;A Corua (La Corua);87;Spain;C7D4;23178;2022-08-01;2022;8;1;3;23178;9;1;8;20220804;0.99
23182;52;J52S56;JULIE;SANCHEZ;JULIE.SANCHEZ@sakilacustomer.org;1;A Corua (La Corua);87;Spain;C7D4;23182;2022-08-18;2022;8;18;3;23182;4;1;149;20220818;2.99
23192;53;H53M57;HEATHER;MORRIS;HEATHER.MORRIS@sakilacustomer.org;355;Nagareyama;50;Japan;"3793";23192;2022-08-19;2022;8;19;3;23192;3;1;168;20220827;5.99
23197;53;H53M57;HEATHER;MORRIS;HEATHER.MORRIS@sakilacustomer.org;355;Nagareyama;50;Japan;"3793";23197;2022-08-21;2022;8;21;3;23197;6;1;47;20220822;4.99
23205;54;T54R58;TERESA;ROGERS;TERESA.ROGERS@sakilacustomer.org;227;Iwakuni;50;Japan;"3793";23205;2022-08-18;2022;8;18;3;23205;2;1;173;20220826;5.99
23213;55;D55R59;DORIS;REED;DORIS.REED@sakilacustomer.org;49;Balaiha;80;Russian Federation;F3B2;23213;2022-08-02;2022;8;2;3;23213;6;1;120;20220809;1.99
23222;56;G56C60;GLORIA;COOK;GLORIA.COOK@sakilacustomer.org;397;Papeete;36;French Polynesia;"8294";23222;2022-08-02;2022;8;2;3;23222;9;1;191;20220805;4.99
23224;56;G56C60;GLORIA;COOK;GLORIA.COOK@sakilacustomer.org;397;Papeete;36;French Polynesia;"8294";23224;2022-08-17;2022;8;17;3;23224;5;1;126;20220825;4.99
23225;56;G56C60;GLORIA;COOK;GLORIA.COOK@sakilacustomer.org;397;Papeete;36;French Polynesia;"8294";23225;2022-08-18;2022;8;18;3;23225;9;1;72;20220825;1.99
23229;56;G56C60;GLORIA;COOK;GLORIA.COOK@sakilacustomer.org;397;Papeete;36;French Polynesia;"8294";23229;2022-08-21;2022;8;21;3;23229;1;1;38;20220826;3.99
23237;57;E57M61;EVELYN;MORGAN;EVELYN.MORGAN@sakilacustomer.org;560;Vaduz;55;Liechtenstein;FD8A;23237;2022-08-23;2022;8;23;3;23237;13;1;131;20220901;9.99
23242;58;J58B62;JEAN;BELL;JEAN.BELL@sakilacustomer.org;282;Kuching;59;Malaysia;AA25;23242;2022-08-19;2022;8;19;3;23242;1;1;104;20220826;6.99
23243;58;J58B62;JEAN;BELL;JEAN.BELL@sakilacustomer.org;282;Kuching;59;Malaysia;AA25;23243;2022-08-19;2022;8;19;3;23243;8;1;197;20220827;3.99
23249;59;C59M63;CHERYL;MURPHY;CHERYL.MURPHY@sakilacustomer.org;350;Mysore;44;India;CF87;23249;2022-08-02;2022;8;2;3;23249;12;1;102;20220804;4.99
23250;59;C59M63;CHERYL;MURPHY;CHERYL.MURPHY@sakilacustomer.org;350;Mysore;44;India;CF87;23250;2022-08-19;2022;8;19;3;23250;5;1;127;20220826;5.99
23257;59;C59M63;CHERYL;MURPHY;CHERYL.MURPHY@sakilacustomer.org;350;Mysore;44;India;CF87;23257;2022-08-23;2022;8;23;3;23257;7;1;193;20220831;4.99
23280;62;J62C66;JOAN;COOPER;JOAN.COOPER@sakilacustomer.org;441;Saint Louis;103;United States;C5AB;23280;2022-08-21;2022;8;21;3;23280;10;1;127;20220826;1.99
23287;63;A63R67;ASHLEY;RICHARDSON;ASHLEY.RICHARDSON@sakilacustomer.org;306;Lincoln;103;United States;C5AB;23287;2022-08-18;2022;8;18;3;23287;5;1;32;20220821;2.99
23294;63;A63R67;ASHLEY;RICHARDSON;ASHLEY.RICHARDSON@sakilacustomer.org;306;Lincoln;103;United States;C5AB;23294;2022-08-22;2022;8;22;3;23294;6;1;80;20220823;2.99
23303;65;R65H69;ROSE;HOWARD;ROSE.HOWARD@sakilacustomer.org;105;Cayenne;35;French Guiana;C018;23303;2022-08-02;2022;8;2;3;23303;12;1;64;20220811;8.99
23309;65;R65H69;ROSE;HOWARD;ROSE.HOWARD@sakilacustomer.org;105;Cayenne;35;French Guiana;C018;23309;2022-08-21;2022;8;21;3;23309;14;1;129;20220829;6.99
23312;66;J66W70;JANICE;WARD;JANICE.WARD@sakilacustomer.org;321;Malm;90;Sweden;F197;23312;2022-08-02;2022;8;2;3;23312;15;1;52;20220810;5.99
23315;66;J66W70;JANICE;WARD;JANICE.WARD@sakilacustomer.org;321;Malm;90;Sweden;F197;23315;2022-08-17;2022;8;17;3;23315;4;1;118;20220822;0.99
23316;66;J66W70;JANICE;WARD;JANICE.WARD@sakilacustomer.org;321;Malm;90;Sweden;F197;23316;2022-08-18;2022;8;18;3;23316;4;1;33;20220822;0.99
23319;66;J66W70;JANICE;WARD;JANICE.WARD@sakilacustomer.org;321;Malm;90;Sweden;F197;23319;2022-08-21;2022;8;21;3;23319;10;1;109;20220826;6.99
23332;68;N68P72;NICOLE;PETERSON;NICOLE.PETERSON@sakilacustomer.org;475;Shivapuri;44;India;CF87;23332;2022-08-02;2022;8;2;3;23332;4;1;110;20220804;2.99
23336;68;N68P72;NICOLE;PETERSON;NICOLE.PETERSON@sakilacustomer.org;475;Shivapuri;44;India;CF87;23336;2022-08-21;2022;8;21;3;23336;3;1;132;20220827;5.99
23338;68;N68P72;NICOLE;PETERSON;NICOLE.PETERSON@sakilacustomer.org;475;Shivapuri;44;India;CF87;23338;2022-08-23;2022;8;23;3;23338;4;1;102;20220826;4.99
23354;70;C70R74;CHRISTINA;RAMIREZ;CHRISTINA.RAMIREZ@sakilacustomer.org;13;al-Hawiya;82;Saudi Arabia;"36A3";23354;2022-08-20;2022;8;20;3;23354;15;1;108;20220827;4.99
23355;70;C70R74;CHRISTINA;RAMIREZ;CHRISTINA.RAMIREZ@sakilacustomer.org;13;al-Hawiya;82;Saudi Arabia;"36A3";23355;2022-08-22;2022;8;22;3;23355;2;1;155;20220829;0.99
23372;72;T72W76;THERESA;WATSON;THERESA.WATSON@sakilacustomer.org;517;Taguig;75;Philippines;EEF5;23372;2022-08-18;2022;8;18;3;23372;4;1;121;20220821;0.99
23374;72;T72W76;THERESA;WATSON;THERESA.WATSON@sakilacustomer.org;517;Taguig;75;Philippines;EEF5;23374;2022-08-19;2022;8;19;3;23374;3;1;43;20220822;4.99
23386;73;B73B77;BEVERLY;BROOKS;BEVERLY.BROOKS@sakilacustomer.org;114;Chiayi;92;Taiwan;B053;23386;2022-08-20;2022;8;20;3;23386;9;1;147;20220826;4.99
23395;74;D74K78;DENISE;KELLY;DENISE.KELLY@sakilacustomer.org;431;Rio Claro;15;Brazil;CD6C;23395;2022-08-20;2022;8;20;3;23395;15;1;40;20220829;5.99
23398;74;D74K78;DENISE;KELLY;DENISE.KELLY@sakilacustomer.org;431;Rio Claro;15;Brazil;CD6C;23398;2022-08-23;2022;8;23;3;23398;4;1;190;20220827;0.99
23401;75;T75S79;TAMMY;SANDERS;TAMMY.SANDERS@sakilacustomer.org;108;Changhwa;92;Taiwan;B053;23401;2022-08-01;2022;8;1;3;23401;5;1;77;20220807;5.99
23405;75;T75S79;TAMMY;SANDERS;TAMMY.SANDERS@sakilacustomer.org;108;Changhwa;92;Taiwan;B053;23405;2022-08-17;2022;8;17;3;23405;3;1;128;20220820;2.99
23406;75;T75S79;TAMMY;SANDERS;TAMMY.SANDERS@sakilacustomer.org;108;Changhwa;92;Taiwan;B053;23406;2022-08-18;2022;8;18;3;23406;3;1;100;20220824;0.99
23409;75;T75S79;TAMMY;SANDERS;TAMMY.SANDERS@sakilacustomer.org;108;Changhwa;92;Taiwan;B053;23409;2022-08-18;2022;8;18;3;23409;12;1;198;20220822;4.99
23433;78;L78W82;LORI;WOOD;LORI.WOOD@sakilacustomer.org;425;Rae Bareli;44;India;CF87;23433;2022-08-18;2022;8;18;3;23433;8;1;113;20220826;4.99
23436;78;L78W82;LORI;WOOD;LORI.WOOD@sakilacustomer.org;425;Rae Bareli;44;India;CF87;23436;2022-08-20;2022;8;20;3;23436;15;1;130;20220827;5.99
23445;79;R79B83;RACHEL;BARNES;RACHEL.BARNES@sakilacustomer.org;256;Kamakura;50;Japan;"3793";23445;2022-08-21;2022;8;21;3;23445;14;1;191;20220825;0.99
23447;80;M80R84;MARILYN;ROSS;MARILYN.ROSS@sakilacustomer.org;217;Ife;69;Nigeria;"36CA";23447;2022-08-01;2022;8;1;3;23447;10;1;174;20220809;6.99
23455;80;M80R84;MARILYN;ROSS;MARILYN.ROSS@sakilacustomer.org;217;Ife;69;Nigeria;"36CA";23455;2022-08-20;2022;8;20;3;23455;14;1;134;20220824;4.99
23456;80;M80R84;MARILYN;ROSS;MARILYN.ROSS@sakilacustomer.org;217;Ife;69;Nigeria;"36CA";23456;2022-08-20;2022;8;20;3;23456;11;1;121;20220822;0.99
23457;80;M80R84;MARILYN;ROSS;MARILYN.ROSS@sakilacustomer.org;217;Ife;69;Nigeria;"36CA";23457;2022-08-22;2022;8;22;3;23457;6;1;176;20220824;0.99
23458;80;M80R84;MARILYN;ROSS;MARILYN.ROSS@sakilacustomer.org;217;Ife;69;Nigeria;"36CA";23458;2022-08-23;2022;8;23;3;23458;12;1;184;20220830;8.99
23460;81;A81H85;ANDREA;HENDERSON;ANDREA.HENDERSON@sakilacustomer.org;319;Mahajanga;57;Madagascar;DB8F;23460;2022-08-01;2022;8;1;3;23460;6;1;174;20220806;0.99
23470;81;A81H85;ANDREA;HENDERSON;ANDREA.HENDERSON@sakilacustomer.org;319;Mahajanga;57;Madagascar;DB8F;23470;2022-08-23;2022;8;23;3;23470;2;1;14;20220825;2.99
23475;82;K82C86;KATHRYN;COLEMAN;KATHRYN.COLEMAN@sakilacustomer.org;479;Simferopol;100;Ukraine;"0B82";23475;2022-08-19;2022;8;19;3;23475;15;1;58;20220823;0.99
23490;84;S84P88;SARA;PERRY;SARA.PERRY@sakilacustomer.org;40;Atlixco;60;Mexico;C350;23490;2022-08-02;2022;8;2;3;23490;7;1;183;20220805;4.99
23505;85;A85P89;ANNE;POWELL;ANNE.POWELL@sakilacustomer.org;88;Bradford;102;United Kingdom;"672B";23505;2022-08-20;2022;8;20;3;23505;16;1;46;20220827;3.99
23507;86;J86L90;JACQUELINE;LONG;JACQUELINE.LONG@sakilacustomer.org;489;Songkhla;94;Thailand;DF14;23507;2022-08-01;2022;8;1;3;23507;15;1;82;20220809;8.99
23510;86;J86L90;JACQUELINE;LONG;JACQUELINE.LONG@sakilacustomer.org;489;Songkhla;94;Thailand;DF14;23510;2022-08-17;2022;8;17;3;23510;15;1;173;20220820;0.99
23513;86;J86L90;JACQUELINE;LONG;JACQUELINE.LONG@sakilacustomer.org;489;Songkhla;94;Thailand;DF14;23513;2022-08-19;2022;8;19;3;23513;7;1;49;20220823;4.99
23514;86;J86L90;JACQUELINE;LONG;JACQUELINE.LONG@sakilacustomer.org;489;Songkhla;94;Thailand;DF14;23514;2022-08-20;2022;8;20;3;23514;3;1;97;20220828;4.99
23534;88;B88H92;BONNIE;HUGHES;BONNIE.HUGHES@sakilacustomer.org;113;Cheju;86;South Korea;F2E2;23534;2022-08-22;2022;8;22;3;23534;11;1;165;20220831;3.99
23539;89;J89F93;JULIA;FLORES;JULIA.FLORES@sakilacustomer.org;289;La Plata;6;Argentina;E7F8;23539;2022-08-18;2022;8;18;3;23539;8;1;66;20220822;2.99
23548;90;R90W94;RUBY;WASHINGTON;RUBY.WASHINGTON@sakilacustomer.org;332;Meixian;23;China;C5FF;23548;2022-08-18;2022;8;18;3;23548;14;1;175;20220827;2.99
23553;90;R90W94;RUBY;WASHINGTON;RUBY.WASHINGTON@sakilacustomer.org;332;Meixian;23;China;C5FF;23553;2022-08-22;2022;8;22;3;23553;2;1;151;20220823;0.99
23563;91;L91B95;LOIS;BUTLER;LOIS.BUTLER@sakilacustomer.org;53;Bandar Seri Begawan;16;Brunei;A3F2;23563;2022-08-23;2022;8;23;3;23563;15;1;95;20220827;1.99
23572;92;T92S96;TINA;SIMMONS;TINA.SIMMONS@sakilacustomer.org;183;Goinia;15;Brazil;CD6C;23572;2022-08-22;2022;8;22;3;23572;4;1;23;20220824;4.99
23575;93;P93F97;PHYLLIS;FOSTER;PHYLLIS.FOSTER@sakilacustomer.org;592;Zalantun;23;China;C5FF;23575;2022-08-20;2022;8;20;3;23575;1;1;72;20220829;2.99
23582;93;P93F97;PHYLLIS;FOSTER;PHYLLIS.FOSTER@sakilacustomer.org;592;Zalantun;23;China;C5FF;23582;2022-08-23;2022;8;23;3;23582;4;1;187;20220824;2.99
23587;94;N94G98;NORMA;GONZALES;NORMA.GONZALES@sakilacustomer.org;82;Bislig;75;Philippines;EEF5;23587;2022-08-21;2022;8;21;3;23587;8;1;41;20220826;1.99
23591;95;P95B99;PAULA;BRYANT;PAULA.BRYANT@sakilacustomer.org;399;Pathankot;44;India;CF87;23591;2022-08-01;2022;8;1;3;23591;1;1;184;20220804;0.99
23602;96;D96A100;DIANA;ALEXANDER;DIANA.ALEXANDER@sakilacustomer.org;41;Augusta-Richmond County;103;United States;C5AB;23602;2022-08-23;2022;8;23;3;23602;11;1;171;20220826;4.99
23609;98;L98G102;LILLIAN;GRIFFIN;LILLIAN.GRIFFIN@sakilacustomer.org;12;al-Ayn;101;United Arab Emirates;"6B40";23609;2022-08-02;2022;8;2;3;23609;15;1;69;20220807;2.99
23619;99;E99D103;EMILY;DIAZ;EMILY.DIAZ@sakilacustomer.org;268;Kimchon;86;South Korea;F2E2;23619;2022-08-19;2022;8;19;3;23619;2;1;36;20220826;8.99
23622;100;R100H104;ROBIN;HAYES;ROBIN.HAYES@sakilacustomer.org;238;Jelets;80;Russian Federation;F3B2;23622;2022-08-18;2022;8;18;3;23622;7;1;199;20220821;0.99
23623;100;R100H104;ROBIN;HAYES;ROBIN.HAYES@sakilacustomer.org;238;Jelets;80;Russian Federation;F3B2;23623;2022-08-22;2022;8;22;3;23623;3;1;7;20220826;0.99
23630;101;P101M105;PEGGY;MYERS;PEGGY.MYERS@sakilacustomer.org;2;Abha;82;Saudi Arabia;"36A3";23630;2022-08-19;2022;8;19;3;23630;12;1;135;20220825;1.99
23631;101;P101M105;PEGGY;MYERS;PEGGY.MYERS@sakilacustomer.org;2;Abha;82;Saudi Arabia;"36A3";23631;2022-08-21;2022;8;21;3;23631;15;1;158;20220823;0.99
23639;102;C102F106;CRYSTAL;FORD;CRYSTAL.FORD@sakilacustomer.org;34;Ashdod;48;Israel;"8637";23639;2022-08-22;2022;8;22;3;23639;8;1;11;20220826;1.99
23645;103;G103H107;GLADYS;HAMILTON;GLADYS.HAMILTON@sakilacustomer.org;220;Ilorin;69;Nigeria;"36CA";23645;2022-08-22;2022;8;22;3;23645;1;1;190;20220901;8.99
23647;103;G103H107;GLADYS;HAMILTON;GLADYS.HAMILTON@sakilacustomer.org;220;Ilorin;69;Nigeria;"36CA";23647;2022-08-23;2022;8;23;3;23647;11;1;70;20220829;3.99
23648;103;G103H107;GLADYS;HAMILTON;GLADYS.HAMILTON@sakilacustomer.org;220;Ilorin;69;Nigeria;"36CA";23648;2022-08-23;2022;8;23;3;23648;11;1;105;20220828;5.99
23649;103;G103H107;GLADYS;HAMILTON;GLADYS.HAMILTON@sakilacustomer.org;220;Ilorin;69;Nigeria;"36CA";23649;2022-08-23;2022;8;23;3;23649;10;1;117;20220828;0.99
23652;104;R104G108;RITA;GRAHAM;RITA.GRAHAM@sakilacustomer.org;543;Toulon;34;France;"1B41";23652;2022-08-18;2022;8;18;3;23652;9;1;64;20220825;3.99
23658;104;R104G108;RITA;GRAHAM;RITA.GRAHAM@sakilacustomer.org;543;Toulon;34;France;"1B41";23658;2022-08-22;2022;8;22;3;23658;1;1;111;20220824;0.99
23669;106;C106W110;CONNIE;WALLACE;CONNIE.WALLACE@sakilacustomer.org;225;Ivanovo;80;Russian Federation;F3B2;23669;2022-08-01;2022;8;1;3;23669;14;1;95;20220809;8.99
23674;106;C106W110;CONNIE;WALLACE;CONNIE.WALLACE@sakilacustomer.org;225;Ivanovo;80;Russian Federation;F3B2;23674;2022-08-22;2022;8;22;3;23674;11;1;83;20220823;0.99
23676;107;F107W111;FLORENCE;WOODS;FLORENCE.WOODS@sakilacustomer.org;334;Merlo;6;Argentina;E7F8;23676;2022-08-01;2022;8;1;3;23676;9;1;19;20220808;4.99
23680;107;F107W111;FLORENCE;WOODS;FLORENCE.WOODS@sakilacustomer.org;334;Merlo;6;Argentina;E7F8;23680;2022-08-23;2022;8;23;3;23680;7;1;70;20220901;3.99
23683;108;T108C112;TRACY;COLE;TRACY.COLE@sakilacustomer.org;213;Huixquilucan;60;Mexico;C350;23683;2022-08-17;2022;8;17;3;23683;2;1;37;20220819;2.99
23696;110;T110J114;TIFFANY;JORDAN;TIFFANY.JORDAN@sakilacustomer.org;159;Enshi;23;China;C5FF;23696;2022-08-17;2022;8;17;3;23696;7;1;196;20220823;7.99
23697;110;T110J114;TIFFANY;JORDAN;TIFFANY.JORDAN@sakilacustomer.org;159;Enshi;23;China;C5FF;23697;2022-08-18;2022;8;18;3;23697;16;1;55;20220822;3.99
23700;111;C111O115;CARMEN;OWENS;CARMEN.OWENS@sakilacustomer.org;102;Caracas;104;Venezuela;"910F";23700;2022-08-01;2022;8;1;3;23700;1;1;121;20220807;4.99
23705;111;C111O115;CARMEN;OWENS;CARMEN.OWENS@sakilacustomer.org;102;Caracas;104;Venezuela;"910F";23705;2022-08-19;2022;8;19;3;23705;2;1;75;20220820;2.99
23715;112;R112R116;ROSA;REYNOLDS;ROSA.REYNOLDS@sakilacustomer.org;292;Lancaster;103;United States;C5AB;23715;2022-08-20;2022;8;20;3;23715;11;1;5;20220822;2.99
23724;113;C113F117;CINDY;FISHER;CINDY.FISHER@sakilacustomer.org;132;Cuman;104;Venezuela;"910F";23724;2022-08-17;2022;8;17;3;23724;3;1;170;20220826;7.99
23731;114;G114E118;GRACE;ELLIS;GRACE.ELLIS@sakilacustomer.org;148;Duisburg;38;Germany;C00E;23731;2022-08-16;2022;8;16;3;23731;12;1;148;20220820;4.99
23733;114;G114E118;GRACE;ELLIS;GRACE.ELLIS@sakilacustomer.org;148;Duisburg;38;Germany;C00E;23733;2022-08-18;2022;8;18;3;23733;5;1;157;20220827;6.99
23742;115;W115H119;WENDY;HARRISON;WENDY.HARRISON@sakilacustomer.org;365;Nezahualcyotl;60;Mexico;C350;23742;2022-08-01;2022;8;1;3;23742;9;1;143;20220806;2.99
23743;115;W115H119;WENDY;HARRISON;WENDY.HARRISON@sakilacustomer.org;365;Nezahualcyotl;60;Mexico;C350;23743;2022-08-02;2022;8;2;3;23743;3;1;148;20220804;0.99
23746;115;W115H119;WENDY;HARRISON;WENDY.HARRISON@sakilacustomer.org;365;Nezahualcyotl;60;Mexico;C350;23746;2022-08-20;2022;8;20;3;23746;4;1;10;20220824;0.99
23748;115;W115H119;WENDY;HARRISON;WENDY.HARRISON@sakilacustomer.org;365;Nezahualcyotl;60;Mexico;C350;23748;2022-08-22;2022;8;22;3;23748;3;1;26;20220827;0.99
23752;116;V116G120;VICTORIA;GIBSON;VICTORIA.GIBSON@sakilacustomer.org;403;Pemalang;45;Indonesia;"9F5D";23752;2022-08-18;2022;8;18;3;23752;15;1;196;20220820;2.99
23776;119;S119M123;SHERRY;MARSHALL;SHERRY.MARSHALL@sakilacustomer.org;476;Shubra al-Khayma;29;Egypt;"46B4";23776;2022-08-01;2022;8;1;3;23776;1;1;129;20220804;2.99
23778;119;S119M123;SHERRY;MARSHALL;SHERRY.MARSHALL@sakilacustomer.org;476;Shubra al-Khayma;29;Egypt;"46B4";23778;2022-08-02;2022;8;2;3;23778;15;1;15;20220808;2.99
23779;119;S119M123;SHERRY;MARSHALL;SHERRY.MARSHALL@sakilacustomer.org;476;Shubra al-Khayma;29;Egypt;"46B4";23779;2022-08-16;2022;8;16;3;23779;15;1;127;20220826;5.99
23786;119;S119M123;SHERRY;MARSHALL;SHERRY.MARSHALL@sakilacustomer.org;476;Shubra al-Khayma;29;Egypt;"46B4";23786;2022-08-21;2022;8;21;3;23786;12;1;186;20220829;6.99
23791;119;S119M123;SHERRY;MARSHALL;SHERRY.MARSHALL@sakilacustomer.org;476;Shubra al-Khayma;29;Egypt;"46B4";23791;2022-08-23;2022;8;23;3;23791;6;1;94;20220826;2.99
23798;120;S120O124;SYLVIA;ORTIZ;SYLVIA.ORTIZ@sakilacustomer.org;147;Dos Quebradas;24;Colombia;"4FC6";23798;2022-08-20;2022;8;20;3;23798;15;1;94;20220826;2.99
23799;120;S120O124;SYLVIA;ORTIZ;SYLVIA.ORTIZ@sakilacustomer.org;147;Dos Quebradas;24;Colombia;"4FC6";23799;2022-08-21;2022;8;21;3;23799;1;1;186;20220827;4.99
23804;121;J121G125;JOSEPHINE;GOMEZ;JOSEPHINE.GOMEZ@sakilacustomer.org;164;Etawah;44;India;CF87;23804;2022-08-17;2022;8;17;3;23804;15;1;8;20220826;8.99
23808;121;J121G125;JOSEPHINE;GOMEZ;JOSEPHINE.GOMEZ@sakilacustomer.org;164;Etawah;44;India;CF87;23808;2022-08-19;2022;8;19;3;23808;11;1;138;20220825;5.99
23815;121;J121G125;JOSEPHINE;GOMEZ;JOSEPHINE.GOMEZ@sakilacustomer.org;164;Etawah;44;India;CF87;23815;2022-08-22;2022;8;22;3;23815;1;1;153;20220825;0.99
23832;123;S123F127;SHANNON;FREEMAN;SHANNON.FREEMAN@sakilacustomer.org;566;Varanasi (Benares);44;India;CF87;23832;2022-08-23;2022;8;23;3;23832;2;1;112;20220827;2.99
